distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.664018161,62,27,15.8,2,10,80,10,29.98,0
0.767918089,62,27,12.9,3,10,78,13,29.95,0
0.563139932,62,27,12.9,4,10,80,9,29.93,0
0.358361775,62,27,12.9,1,10,78,0,29.94,2844
0.153583618,62,27,12.9,1,10,65,18,29.96,21133
0.051194539,62,27,12.9,2,10,65,22,29.97,29027
0.255972696,62,27,12.9,2,10,63,18,29.93,22350
0.460750853,62,27,12.9,1,10,67,13,29.91,2045
0.66552901,62,27,12.9,0,10,72,7,29.93,0
0.767918089,64,28,17.7,0,10,78,6,29.92,0
0.563139932,64,28,17.7,1,10,80,11,29.91,0
0.358361775,64,28,17.7,1,10,72,13,29.95,8087
0.153583618,64,28,17.7,1,10,53,11,29.95,28523
0.051194539,64,28,17.7,0,10,55,24,29.96,33563
0.255972696,64,28,17.7,1,10,53,29,29.91,21125
0.460750853,64,28,17.7,2,10,70,17,29.91,1980
0.66552901,64,28,17.7,1,10,80,22,29.94,0
0.768792711,60,26,14.7,3,10,83,16,29.95,0
0.563781321,60,26,14.7,3,10,90,11,29.96,0
0.358769932,60,26,14.7,3,10,83,8,29.98,6537
0.153758542,60,26,14.7,3,10,75,16,30.01,29343
0.051252847,60,26,14.7,1,10,59,24,29.99,34620
0.256264237,60,26,14.7,1,10,59,17,29.96,21575
0.461275626,60,26,14.7,1,10,72,14,29.97,2026
0.666287016,60,26,14.7,1,10,78,17,29.99,0
0.770547945,61,28,14.6,3,10,83,9,29.98,0
0.565068493,61,28,14.6,1,10,86,9,29.98,0
0.359589041,61,28,14.6,1,10,75,10,29.99,2162
0.154109589,61,28,14.6,2,10,65,15,30.01,27381
0.051369863,61,28,14.6,3,10,65,21,30.01,32108
0.256849315,61,28,14.6,2,10,63,21,29.98,20796
0.462328767,61,28,14.6,2,10,75,20,29.96,1995
0.667808219,61,28,14.6,3,10,87,22,29.99,0
0.770547945,62,28,13.3,4,10,90,18,29.99,0
0.565068493,62,28,13.3,3,10,93,7,29.99,0
0.359589041,62,28,13.3,3,10,83,7,30,1846
0.154109589,62,28,13.3,3,10,68,13,30.02,22926
0.051369863,62,28,13.3,3,10,53,18,30.02,30448
0.256849315,62,28,13.3,4,10,65,23,30.01,14217
0.462328767,62,28,13.3,3,10,81,11,30,1398
0.667808219,62,28,13.3,3,10,83,16,30,0
0.771428571,62,28,16.1,3,10,90,9,30.01,0
0.565714286,62,28,16.1,3,10,93,14,30.02,0
0.36,62,28,16.1,3,10,93,11,30.05,6342
0.154285714,62,28,16.1,2,10,65,14,30.07,28764
0.051428571,62,28,16.1,2,10,55,20,30.07,33909
0.257142857,62,28,16.1,2,10,53,28,30.05,21038
0.462857143,62,28,16.1,2,10,67,23,30.04,2011
0.668571429,62,28,16.1,0,10,78,17,30.05,0
0.774341352,70,28,10.6,0,10,83,10,30.02,0
0.568155785,70,28,10.6,1,10,86,6,30,0
0.361970218,70,28,10.6,1,10,70,0,30.03,8059
0.155784651,70,28,10.6,0,10,63,3,30.01,28056
0.050400916,70,28,10.6,0,10,28,13,29.95,32729
0.256586483,70,28,10.6,0,10,34,23,29.91,20746
0.46277205,70,28,10.6,0,10,54,24,29.88,1753
0.668957617,70,28,10.6,0,10,65,9,29.89,0
0.774341352,73,30,10.4,0,10,72,5,29.87,0
0.568155785,73,30,10.4,1,10,72,6,29.85,0
0.361970218,73,30,10.4,1,10,63,0,29.86,7896
0.155784651,73,30,10.4,0,10,64,5,29.86,27500
0.050400916,73,30,10.4,0,10,33,13,29.83,32195
0.256586483,73,30,10.4,0,10,43,22,29.81,20315
0.46277205,73,30,10.4,1,10,68,18,29.82,1952
0.668957617,73,30,10.4,1,10,81,11,29.87,0
0.776119403,62,30,14.7,1,10,87,11,29.86,0
0.56946039,62,30,14.7,1,10,90,9,29.88,0
0.362801378,62,30,14.7,1,10,84,10,29.93,2734
0.156142365,62,30,14.7,1,10,63,14,29.96,20080
0.050516648,62,30,14.7,1,10,59,18,29.96,34591
0.25717566,62,30,14.7,1,10,68,23,29.94,21875
0.463834673,62,30,14.7,1,10,83,18,29.96,2232
0.670493685,62,30,14.7,1,10,93,15,29.99,0
0.777011494,60,30,13,1,10,96,11,29.99,0
0.570114943,60,30,13,1,10,93,10,30,0
0.363218391,60,30,13,1,10,90,8,30.04,1861
0.156321839,60,30,13,1,10,73,13,30.05,26433
0.050574713,60,30,13,1,10,59,16,30.03,33639
0.257471264,60,30,13,1,10,61,18,29.98,21208
0.464367816,60,30,13,1,10,83,20,29.99,1992
0.671264368,60,30,13,1,10,90,14,30.03,0
0.778801843,62,30,13.7,1,10,93,13,30.01,0
0.571428571,62,30,13.7,1,10,93,10,30.01,0
0.3640553,62,30,13.7,1,10,83,6,30.03,5203
0.156682028,62,30,13.7,1,10,68,8,30.02,28196
0.050691244,62,30,13.7,1,10,57,17,29.98,32608
0.258064516,62,30,13.7,2,10,63,21,29.93,20628
0.465437788,62,30,13.7,1,10,78,18,29.95,1829
0.67281106,62,30,13.7,1,10,93,15,29.97,0
0.779700115,64,30,13,1,10,86,9,29.95,0
0.572087659,64,30,13,1,10,90,6,29.93,0
0.364475202,64,30,13,1,10,81,6,29.94,4180
0.156862745,64,30,13,2,10,59,8,29.94,28174
0.050749712,64,30,13,3,10,53,16,29.91,34224
0.258362168,64,30,13,3,10,70,23,29.9,18452
0.465974625,64,30,13,2,10,84,18,29.89,1810
0.673587082,64,30,13,1,10,90,13,29.91,0
0.780600462,64,30,13.1,2,10,90,10,29.9,0
0.572748268,64,30,13.1,2,10,93,11,29.88,0
0.364896074,64,30,13.1,2,10,84,8,29.91,6677
0.15704388,64,30,13.1,1,10,68,7,29.91,27571
0.050808314,64,30,13.1,1,10,51,16,29.88,32484
0.258660508,64,30,13.1,1,10,61,22,29.85,20623
0.466512702,64,30,13.1,1,9,81,16,29.87,1833
0.674364896,64,30,13.1,2,10,83,11,29.94,0
0.782407407,61,28,14.6,1,10,83,11,29.94,0
0.574074074,61,28,14.6,2,10,87,5,29.93,0
0.365740741,61,28,14.6,1,8,87,13,29.96,1553
0.157407407,61,28,14.6,1,10,72,17,30,10820
0.050925926,61,28,14.6,1,10,65,18,30,34718
0.259259259,61,28,14.6,1,10,70,26,29.97,21487
0.467592593,61,28,14.6,2,10,83,15,29.96,1893
0.675925926,61,28,14.6,3,10,90,15,29.99,0
0.784222738,59,27,16.1,4,10,93,15,29.98,0
0.575406032,59,27,16.1,4,10,93,11,29.97,0
0.366589327,59,27,16.1,4,9,90,17,30,692
0.157772622,59,27,16.1,3,10,81,14,30.02,12441
0.051044084,59,27,16.1,3,10,73,23,30.02,32812
0.259860789,59,27,16.1,2,10,72,22,29.98,21404
0.468677494,59,27,16.1,3,10,87,17,29.96,1844
0.6774942,59,27,16.1,3,10,87,17,29.97,0
0.784222738,59,27,13.7,4,10,90,15,29.96,0
0.575406032,59,27,13.7,4,10,90,13,29.96,0
0.366589327,59,27,13.7,4,10,90,8,29.97,987
0.157772622,59,27,13.7,3,10,78,16,29.98,13735
0.051044084,59,27,13.7,3,10,72,17,29.96,34957
0.259860789,59,27,13.7,2,10,70,17,29.92,20826
0.468677494,59,27,13.7,3,10,83,16,29.9,1837
0.6774942,59,27,13.7,4,10,87,9,29.92,0
0.786046512,60,26,13.6,4,10,87,11,29.91,0
0.576744186,60,26,13.6,4,10,90,8,29.9,0
0.36744186,60,26,13.6,3,10,86,8,29.92,1107
0.158139535,60,26,13.6,1,10,67,14,29.92,17409
0.051162791,60,26,13.6,1,10,61,18,29.91,34682
0.260465116,60,26,13.6,2,10,70,20,29.89,21170
0.469767442,60,26,13.6,4,9,83,15,29.9,840
0.679069767,60,26,13.6,4,10,87,14,29.93,0
0.787878788,59,26,13.1,4,10,87,13,29.93,0
0.578088578,59,26,13.1,4,10,86,11,29.93,0
0.368298368,59,26,13.1,4,10,83,9,29.96,1367
0.158508159,59,26,13.1,4,10,78,10,29.97,9148
0.051282051,59,26,13.1,1,10,61,18,29.96,33470
0.261072261,59,26,13.1,1,10,68,22,29.94,19317
0.470862471,59,26,13.1,4,10,81,15,29.95,1149
0.680652681,59,26,13.1,4,10,87,8,29.97,0
0.789719626,60,29,15,4,10,86,9,29.97,0
0.579439252,60,29,15,4,10,86,8,29.98,0
0.369158879,60,29,15,3,10,86,9,29.98,1343
0.158878505,60,29,15,1,10,70,14,29.99,21787
0.051401869,60,29,15,1,10,63,20,29.96,34459
0.261682243,60,29,15,2,10,70,26,29.94,21451
0.471962617,60,29,15,1,9,86,20,29.94,1985
0.682242991,60,29,15,1,10,93,16,29.99,0
0.790643275,63,30,13,3,10,96,15,30,0
0.580116959,63,30,13,4,10,90,6,30,0
0.369590643,63,30,13,4,10,87,0,30.03,1683
0.159064327,63,30,13,1,10,70,6,30.01,27417
0.051461988,63,30,13,1,10,53,13,29.96,33306
0.261988304,63,30,13,2,10,65,24,29.93,21065
0.47251462,63,30,13,2,10,83,22,29.94,1714
0.683040936,63,30,13,1,10,96,15,29.97,0
0.791569087,61,29,14.2,3,10,96,15,29.96,0
0.580796253,61,29,14.2,3,10,96,8,29.96,0
0.370023419,61,29,14.2,4,9,90,8,29.97,620
0.159250585,61,29,14.2,1,10,70,14,29.95,0
0.051522248,61,29,14.2,1,10,59,14,29.9,18889
0.262295082,61,29,14.2,1,10,72,26,29.88,20769
0.473067916,61,29,14.2,1,10,87,20,29.88,1873
0.683840749,61,29,14.2,3,10,90,10,29.91,0
0.79342723,62,27,12.8,4,10,87,11,29.89,0
0.582159624,62,27,12.8,4,10,90,8,29.88,0
0.370892019,62,27,12.8,4,10,90,6,29.9,639
0.159624413,62,27,12.8,3,10,75,13,29.9,7082
0.051643192,62,27,12.8,1,10,68,18,29.86,28694
0.262910798,62,27,12.8,2,10,70,21,29.83,14653
0.474178404,62,27,12.8,3,10,84,15,29.84,828
0.685446009,62,27,12.8,4,10,87,13,29.86,0
0.795294118,65,27,13.6,4,10,84,7,29.85,0
0.583529412,65,27,13.6,4,10,84,8,29.84,0
0.371764706,65,27,13.6,4,10,84,6,29.87,938
0.16,65,27,13.6,1,10,68,14,29.88,10750
0.051764706,65,27,13.6,1,10,59,21,29.86,30473
0.263529412,65,27,13.6,1,10,66,22,29.85,13620
0.475294118,65,27,13.6,3,9,81,17,29.86,771
0.687058824,65,27,13.6,4,10,84,13,29.89,0
0.797169811,63,26,11.6,4,10,87,7,29.89,0
0.58490566,63,26,11.6,4,10,84,9,29.89,0
0.372641509,63,26,11.6,4,10,81,8,29.93,1353
0.160377358,63,26,11.6,3,10,70,15,29.96,10411
0.051886792,63,26,11.6,1,10,66,18,29.95,32389
0.264150943,63,26,11.6,3,10,70,17,29.91,19605
0.476415094,63,26,11.6,4,9,84,14,29.93,2225
0.688679245,63,26,11.6,4,10,87,8,29.95,0
0.799054374,62,28,12.8,4,10,87,8,29.94,0
0.586288416,62,28,12.8,4,10,93,7,29.94,0
0.373522459,62,28,12.8,4,10,87,7,29.98,1276
0.160756501,62,28,12.8,3,10,75,13,29.99,11886
0.052009456,62,28,12.8,1,10,61,16,29.97,34021
0.264775414,62,28,12.8,2,10,70,24,29.92,17733
0.477541371,62,28,12.8,2,9,87,13,29.94,734
0.690307329,62,28,12.8,3,10,93,13,29.96,0
0.800947867,63,28,13,4,9,90,13,29.95,0
0.587677725,63,28,13,4,10,90,5,29.94,0
0.374407583,63,28,13,4,10,87,5,29.97,1974
0.161137441,63,28,13,2,10,68,13,29.98,23788
0.052132701,63,28,13,1,10,63,24,29.97,34447
0.265402844,63,28,13,2,10,73,20,29.97,18771
0.478672986,63,28,13,3,9,81,13,29.98,1739
0.691943128,63,28,13,2,10,84,10,30,0
0.801897983,63,27,13.5,4,10,84,13,29.99,0
0.588374852,63,27,13.5,4,10,90,5,29.99,0
0.37485172,63,27,13.5,4,10,87,11,30.02,610
0.161328588,63,27,13.5,3,10,70,14,30.02,7779
0.052194543,63,27,13.5,1,10,63,16,30,30137
0.265717675,63,27,13.5,1,10,65,25,29.97,20887
0.479240807,63,27,13.5,3,10,81,13,29.96,1661
0.692763938,63,27,13.5,4,10,84,16,29.98,0
0.803804994,64,27,11.5,4,10,87,10,29.98,0
0.589774078,64,27,11.5,4,9,90,5,29.99,0
0.375743163,64,27,11.5,4,10,84,6,30.01,1259
0.161712247,64,27,11.5,4,10,70,8,30.02,12757
0.052318668,64,27,11.5,1,10,59,15,30,34325
0.266349584,64,27,11.5,1,10,61,17,29.97,20756
0.480380499,64,27,11.5,1,10,75,14,29.97,1509
0.694411415,64,27,11.5,4,10,87,17,29.99,0
0.805721097,66,27,12,4,10,93,7,30.01,0
0.591179976,66,27,12,4,10,87,3,30.02,0
0.376638856,66,27,12,3,10,81,5,30.05,4745
0.162097735,66,27,12,1,10,66,11,30.06,22158
0.052443385,66,27,12,0,10,52,18,30.03,33187
0.266984505,66,27,12,1,10,55,21,29.99,20199
0.481525626,66,27,12,1,10,73,18,29.97,1452
0.696066746,66,27,12,1,10,84,10,30,0
0.807646356,66,26,14,1,10,81,16,30,0
0.592592593,66,26,14,4,10,90,9,30.01,0
0.377538829,66,26,14,4,10,84,7,30.01,1428
0.162485066,66,26,14,3,10,68,13,30.02,19029
0.052568698,66,26,14,1,10,59,17,30.01,34055
0.267622461,66,26,14,2,10,68,23,29.98,22084
0.482676225,66,26,14,3,10,70,13,29.96,1588
0.697729988,66,26,14,4,10,78,10,29.98,0
0.809580838,66,27,12.9,3,10,78,5,29.96,0
0.594011976,66,27,12.9,4,10,81,10,29.97,0
0.378443114,66,27,12.9,3,10,78,9,30.02,3997
0.162874251,66,27,12.9,3,10,57,11,30.04,19430
0.052694611,66,27,12.9,3,10,59,10,30.06,24803
0.268263473,66,27,12.9,2,10,59,15,30.03,20514
0.483832335,66,27,12.9,2,10,73,20,30.02,1481
0.699401198,66,27,12.9,2,10,81,17,30.04,0
0.81032413,64,27,16.1,3,10,87,11,30.03,0
0.594237695,64,27,16.1,4,10,84,16,30.02,0
0.378151261,64,27,16.1,3,10,81,17,30.05,5248
0.162064826,64,27,16.1,2,10,65,11,30.07,24698
0.054021609,64,27,16.1,2,10,61,23,30.06,33210
0.270108043,64,27,16.1,2,10,63,17,30.03,19423
0.486194478,64,27,16.1,1,10,81,20,30.02,1397
0.702280912,64,27,16.1,1,9,87,18,30.03,0
0.812274368,67,30,9.8,1,9,87,7,30.02,0
0.59566787,67,30,9.8,0,10,84,3,30,0
0.379061372,67,30,9.8,0,8,81,0,30.02,6035
0.162454874,67,30,9.8,1,8,73,5,30.02,26346
0.054151625,67,30,9.8,1,10,50,18,29.98,31908
0.270758123,67,30,9.8,1,10,55,16,29.95,19265
0.487364621,67,30,9.8,2,9,78,18,29.94,1425
0.703971119,67,30,9.8,1,10,84,9,29.96,0
0.814234017,71,29,9.7,0,10,84,5,29.93,0
0.597104946,71,29,9.7,0,10,87,0,29.93,0
0.379975875,71,29,9.7,0,9,75,0,29.94,5801
0.162846803,71,29,9.7,1,9,73,5,29.95,25690
0.054282268,71,29,9.7,1,10,32,20,29.91,31531
0.271411339,71,29,9.7,1,10,47,20,29.88,18938
0.48854041,71,29,9.7,2,10,73,15,29.85,1329
0.705669481,71,29,9.7,0,10,75,9,29.88,0
0.816203144,73,30,10.3,0,10,78,5,29.88,0
0.598548972,73,30,10.3,0,10,84,5,29.88,0
0.3808948,73,30,10.3,0,10,75,0,29.92,6044
0.163240629,73,30,10.3,1,10,66,5,29.94,25211
0.054413543,73,30,10.3,1,10,44,21,29.92,31366
0.272067715,73,30,10.3,2,10,55,20,29.91,17623
0.489721886,73,30,10.3,2,10,78,18,29.91,906
0.707376058,73,30,10.3,1,10,87,10,29.96,0
0.818181818,66,30,9.3,2,10,90,8,29.97,0
0.6,66,30,9.3,2,10,90,5,29.98,0
0.381818182,66,30,9.3,1,10,84,0,30.02,744
0.163636364,66,30,9.3,1,10,70,7,30.03,11209
0.054545455,66,30,9.3,3,10,61,21,30.02,27606
0.272727273,66,30,9.3,1,10,70,18,30,17905
0.490909091,66,30,9.3,3,10,87,13,30,1346
0.709090909,66,30,9.3,2,10,90,8,30.01,0
0.820170109,71,29,12.5,2,10,90,5,30,0
0.60145808,71,29,12.5,2,10,93,7,29.99,0
0.382746051,71,29,12.5,3,10,90,0,30,6343
0.164034022,71,29,12.5,1,10,73,3,30.01,27323
0.054678007,71,29,12.5,1,10,42,22,29.98,32295
0.273390036,71,29,12.5,1,10,50,31,29.94,19187
0.492102066,71,29,12.5,3,10,53,14,29.93,1318
0.710814095,71,29,12.5,1,10,73,10,29.96,0
0.820950061,67,28,21.2,2,10,78,14,29.95,0
0.601705238,67,28,21.2,2,10,90,15,29.94,0
0.382460414,67,28,21.2,1,10,81,16,29.97,6406
0.163215591,67,28,21.2,1,10,63,17,29.98,27136
0.056029233,67,28,21.2,1,10,48,28,29.97,32235
0.275274056,67,28,21.2,1,10,48,26,29.93,19164
0.494518879,67,28,21.2,0,10,61,28,29.91,1110
0.713763703,67,28,21.2,2,10,72,20,29.94,0
0.82396088,63,26,19.3,2,10,72,18,29.96,0
0.60391198,63,26,19.3,2,10,72,24,29.95,0
0.383863081,63,26,19.3,1,10,72,17,29.97,6524
0.163814181,63,26,19.3,1,10,63,26,29.99,27737
0.056234719,63,26,19.3,1,10,63,21,29.99,33293
0.276283619,63,26,19.3,1,10,65,23,29.96,19411
0.496332518,63,26,19.3,2,10,75,15,29.94,1158
0.716381418,63,26,19.3,1,10,81,10,29.94,0
0.825980392,67,30,8.5,0,10,83,3,29.94,0
0.605392157,67,30,8.5,1,10,83,3,29.93,0
0.384803922,67,30,8.5,0,10,78,0,29.96,5826
0.164215686,67,30,8.5,0,9,70,5,29.96,26714
0.056372549,67,30,8.5,0,10,40,15,29.93,32413
0.276960784,67,30,8.5,0,10,53,21,29.91,18854
0.49754902,67,30,8.5,1,10,72,9,29.89,1091
0.718137255,67,30,8.5,1,10,81,13,29.92,0
0.826993865,65,30,11.1,1,10,83,7,29.9,0
0.606134969,65,30,11.1,1,10,83,6,29.9,0
0.385276074,65,30,11.1,1,10,78,0,29.93,5831
0.164417178,65,30,11.1,2,10,61,6,29.93,26277
0.056441718,65,30,11.1,1,10,53,14,29.9,31397
0.277300613,65,30,11.1,1,10,51,22,29.85,18705
0.498159509,65,30,11.1,1,9,78,18,29.85,1055
0.719018405,65,30,11.1,1,10,83,16,29.89,0
0.82902829,62,29,14.2,1,10,83,10,29.87,0
0.607626076,62,29,14.2,1,10,87,7,29.87,0
0.386223862,62,29,14.2,1,9,84,8,29.92,1379
0.164821648,62,29,14.2,1,10,65,10,29.92,24772
0.056580566,62,29,14.2,1,10,65,23,29.9,33053
0.27798278,62,29,14.2,1,10,73,25,29.86,19120
0.499384994,62,29,14.2,3,10,87,18,29.86,1132
0.720787208,62,29,14.2,3,10,87,13,29.88,0
0.830864198,62,29,11.5,3,10,87,6,29.87,0
0.608641975,62,29,11.5,4,10,83,5,29.86,0
0.386419753,62,29,11.5,4,9,84,7,29.87,806
0.164197531,62,29,11.5,1,9,73,13,29.88,20290
0.058024691,62,29,11.5,1,10,63,18,29.85,31772
0.280246914,62,29,11.5,1,10,68,21,29.81,18020
0.502469136,62,29,11.5,1,10,87,18,29.81,499
0.724691358,62,29,11.5,1,10,90,10,29.84,0
0.832920792,65,30,8.6,4,10,93,10,29.82,0
0.610148515,65,30,8.6,4,10,87,6,29.82,0
0.387376238,65,30,8.6,4,10,84,0,29.85,0
0.16460396,65,30,8.6,2,9,73,5,29.87,8584
0.058168317,65,30,8.6,1,9,66,6,29.85,18238
0.280940594,65,30,8.6,1,10,63,17,29.82,11166
0.503712871,65,30,8.6,1,10,81,15,29.84,863
0.726485149,65,30,8.6,1,10,78,6,29.87,0
0.834987593,64,28,12.3,2,10,84,0,29.86,0
0.611662531,64,28,12.3,3,10,84,6,29.88,0
0.388337469,64,28,12.3,3,10,81,7,29.91,759
0.165012407,64,28,12.3,1,10,66,10,29.92,8690
0.058312655,64,28,12.3,1,10,55,16,29.92,25632
0.281637717,64,28,12.3,1,10,65,21,29.9,18709
0.504962779,64,28,12.3,2,10,84,20,29.91,1306
0.728287841,64,28,12.3,4,10,90,14,29.94,0
0.838107098,68,29,9.2,4,10,87,6,29.93,0
0.613947696,68,29,9.2,4,10,90,0,29.91,0
0.389788294,68,29,9.2,4,9,87,3,29.92,1211
0.165628892,68,29,9.2,1,10,75,3,29.92,22969
0.058530511,68,29,9.2,1,10,68,6,29.87,31163
0.282689913,68,29,9.2,2,10,55,18,29.81,18040
0.506849315,68,29,9.2,2,10,70,15,29.82,886
0.731008717,68,29,9.2,0,10,78,10,29.86,0
0.838951311,63,29,14.7,1,10,81,11,29.84,0
0.61423221,63,29,14.7,1,10,84,8,29.83,0
0.389513109,63,29,14.7,2,9,84,7,29.88,1709
0.164794007,63,29,14.7,2,10,73,17,29.89,17165
0.059925094,63,29,14.7,2,10,63,21,29.86,32668
0.284644195,63,29,14.7,3,10,68,17,29.86,17506
0.509363296,63,29,14.7,3,10,78,22,29.88,467
0.734082397,63,29,14.7,3,10,81,14,29.89,0
0.841051314,62,28,11.6,3,10,81,6,29.87,0
0.615769712,62,28,11.6,2,10,87,3,29.87,0
0.39048811,62,28,11.6,2,10,87,6,29.91,879
0.165206508,62,28,11.6,2,10,63,10,29.94,14255
0.060075094,62,28,11.6,2,10,57,24,29.92,34720
0.285356696,62,28,11.6,2,10,65,29,29.91,18413
0.510638298,62,28,11.6,3,10,83,11,29.91,1261
0.7359199,62,28,11.6,3,10,80,8,29.92,0
0.843161857,61,27,8.1,2,10,80,8,29.91,0
0.617314931,61,27,8.1,1,10,83,3,29.91,0
0.391468005,61,27,8.1,1,9,80,0,29.94,855
0.165621079,61,27,8.1,1,10,68,3,29.96,22613
0.060225847,61,27,8.1,1,10,59,18,29.95,32841
0.286072773,61,27,8.1,1,10,63,14,29.95,18560
0.511919699,61,27,8.1,1,10,75,14,29.94,858
0.737766625,61,27,8.1,1,10,86,9,29.97,0
0.845283019,63,29,9.8,1,10,83,3,29.97,0
0.618867925,63,29,9.8,4,10,83,5,29.96,0
0.39245283,63,29,9.8,2,9,87,7,29.99,1390
0.166037736,63,29,9.8,1,10,70,6,29.99,25263
0.060377358,63,29,9.8,1,10,66,6,29.96,32513
0.286792453,63,29,9.8,1,10,63,21,29.92,18417
0.513207547,63,29,9.8,1,10,78,16,29.93,802
0.739622642,63,29,9.8,1,10,90,15,29.97,0
0.847222222,62,30,12.1,1,10,93,8,29.99,0
0.619949495,62,30,12.1,4,10,90,5,29.99,0
0.392676768,62,30,12.1,4,9,87,5,30.02,1245
0.16540404,62,30,12.1,1,10,70,13,30.03,23711
0.061868687,62,30,12.1,1,10,61,15,30,31463
0.289141414,62,30,12.1,1,10,70,23,29.98,18322
0.516414141,62,30,12.1,2,10,90,13,29.99,747
0.743686869,62,30,12.1,1,10,93,15,30.04,0
0.849367089,71,29,9.8,2,10,93,10,30.05,0
0.621518987,71,29,9.8,3,10,96,6,30.04,0
0.393670886,71,29,9.8,4,0.25,100,5,30.06,5372
0.165822785,71,29,9.8,1,10,78,3,30.05,26175
0.062025316,71,29,9.8,0,10,42,13,30,31028
0.289873418,71,29,9.8,3,10,47,18,29.95,17989
0.517721519,71,29,9.8,3,10,47,22,29.95,1090
0.74556962,71,29,9.8,3,10,61,9,29.98,0
0.852604828,78,29,6.6,3,10,72,6,29.97,0
0.623888183,78,29,6.6,3,10,52,0,29.94,0
0.395171537,78,29,6.6,3,10,71,0,29.97,4957
0.166454892,78,29,6.6,3,10,66,3,29.97,23873
0.062261753,78,29,6.6,3,10,36,5,29.94,22231
0.290978399,78,29,6.6,4,10,19,20,29.91,9224
0.519695044,78,29,6.6,4,10,32,13,29.9,271
0.74841169,78,29,6.6,1,10,45,6,29.92,0
0.85477707,74,29,12.4,1,10,46,5,29.9,0
0.625477707,74,29,12.4,1,10,57,3,29.89,0
0.396178344,74,29,12.4,1,10,66,0,29.91,0
0.166878981,74,29,12.4,1,10,74,0,29.9,7263
0.062420382,74,29,12.4,1,10,40,24,29.86,29731
0.291719745,74,29,12.4,1,10,43,30,29.82,16587
0.521019108,74,29,12.4,1,10,70,21,29.81,586
0.750318471,74,29,12.4,1,10,81,14,29.84,0
0.855683269,61,27,15.8,1,10,90,18,29.83,0
0.625798212,61,27,15.8,1,10,90,13,29.84,0
0.395913155,61,27,15.8,2,10,90,8,29.86,884
0.166028097,61,27,15.8,2,10,75,14,29.88,15348
0.06385696,61,27,15.8,2,10,68,23,29.86,32524
0.293742018,61,27,15.8,2,10,73,20,29.83,17294
0.523627075,61,27,15.8,3,10,84,17,29.85,895
0.753512133,61,27,15.8,4,10,90,13,29.87,0
0.85787452,63,27,13.9,4,10,93,11,29.86,0
0.627400768,63,27,13.9,4,10,90,11,29.86,0
0.396927017,63,27,13.9,4,10,87,9,29.9,464
0.166453265,63,27,13.9,4,10,75,10,29.93,6995
0.064020487,63,27,13.9,1,10,66,15,29.91,29490
0.294494238,63,27,13.9,2,10,68,21,29.88,17257
0.52496799,63,27,13.9,2,10,81,17,29.87,677
0.755441741,63,27,13.9,1,10,81,11,29.9,0
